100003.71,0.032767095,0.067133918
89129.305,0.032847043,0.059014086
79433.273,0.032812782,0.051727794
70794.984,0.032896604,0.045245327
63093.828,0.033113245,0.039333887
56237.012,0.033476863,0.033885252
50122.477,0.033907529,0.029191613
44666.715,0.034195356,0.024922587
39814.063,0.034682393,0.020979252
35481,0.035064023,0.01732053
31621.143,0.035446819,0.013976208
28188.094,0.035924904,0.010814857
25116.906,0.036457513,0.007845323
22389.031,0.037212018,0.005080441
19948.781,0.037779491,0.00240015
17786.891,0.038594715,-2.84e-05
15847.683,0.039499111,-0.002417014
14121.883,0.040354345,-0.004616178
12590.93,0.041407477,-0.006752573
11217.713,0.042462196,-0.008721813
10002.226,0.043614935,-0.010569887
8916.6387,0.044803504,-0.012343396
7942.4009,0.046060752,-0.014017805
7079.4971,0.04735475,-0.015678484
6309.3828,0.048772287,-0.017308667
5622.7744,0.050234668,-0.01887762
5010.3887,0.05189769,-0.02055438
4465.5278,0.053486194,-0.021990221
3979.6606,0.055294354,-0.023555078
3548.0037,0.056916229,-0.025094369
3163.0769,0.058918417,-0.02673188
2817.5339,0.060894106,-0.028231516
2512.4104,0.06301225,-0.02991334
2249.2781,0.065112211,-0.031454597
1995.6381,0.067415379,-0.033164274
1778.2897,0.069783613,-0.034830965
1584.4927,0.072427638,-0.036391307
1412.7418,0.075158648,-0.038155369
1258.7905,0.077831022,-0.039847653
1121.7966,0.080740966,-0.041600119
999.68164,0.083795108,-0.043355696
891.42474,0.086818963,-0.045158535
794.23932,0.090196446,-0.047219865
707.96161,0.093625441,-0.048885126
631.00977,0.097455189,-0.050829817
562.33929,0.10099066,-0.052872971
501.12231,0.1052267,-0.054512858
446.57214,0.10915975,-0.056584015
398.08899,0.11342083,-0.058428135
354.88681,0.11803567,-0.06027614
316.31589,0.12241019,-0.062289055
281.8942,0.12742625,-0.063813932
251.20601,0.13242428,-0.065829046
223.92496,0.1374651,-0.067629449
199.55338,0.14292285,-0.069235422
177.78128,0.14847653,-0.07095851
158.52898,0.15400769,-0.072695173
141.21979,0.15993582,-0.074035332
125.92673,0.16606799,-0.075717479
112.19009,0.17235629,-0.076852016
99.968163,0.17899679,-0.077901267
89.115646,0.18580151,-0.078729615
79.415741,0.19257016,-0.07945919
70.793182,0.19949342,-0.079988621
63.082279,0.20618924,-0.080017224
56.241825,0.21323168,-0.080025986
50.112232,0.22071688,-0.078902818
44.671223,0.22769973,-0.077876821
39.808899,0.23439761,-0.076674789
35.488308,0.24175033,-0.074952334
31.629578,0.24748971,-0.073188163
28.187037,0.2539736,-0.070770308
25.120602,0.259799,-0.069285512
22.385418,0.26531172,-0.066560701
19.955338,0.27125624,-0.063476741
17.775894,0.27583387,-0.061371341
15.846864,0.2800101,-0.058238756
14.127493,0.28470561,-0.055219874
12.587309,0.28843129,-0.052660417
11.216775,0.29216641,-0.049886782
9.9968166,0.29604849,-0.046565302
8.9082127,0.29883391,-0.044298727
7.9395623,0.30166835,-0.041449398
7.0765615,0.3043668,-0.03879473
6.3105822,0.30655602,-0.036482364
5.6245475,0.30884314,-0.034432169
5.0128326,0.31066269,-0.032287098
4.4642835,0.31245121,-0.029956343
3.9819033,0.31400678,-0.02803961
3.5471022,0.31540391,-0.026109284
3.1629577,0.3168112,-0.024670919
2.818361,0.31798112,-0.023183705
2.5108457,0.31892025,-0.021881251
2.2398233,0.31995001,-0.020537371
1.9955337,0.32116124,-0.019409595
1.7775893,0.32192689,-0.018437365
1.5853271,0.32271934,-0.017540434
1.4123619,0.32349467,-0.016689643
1.2582541,0.32428762,-0.01595163
1.1224822,0.32498375,-0.015411787
1.0000616,0.32564718,-0.014993274
0.89082122,0.32639387,-0.014693901
0.79455972,0.32693481,-0.014386399
0.70784986,0.32759625,-0.014283331
0.63090551,0.32820782,-0.014166999
0.562536,0.32877633,-0.014078688
0.50094575,0.32946128,-0.01411935
0.44677332,0.33000612,-0.014130798
0.39821118,0.33070436,-0.014436858
0.35475865,0.33125845,-0.014848638
0.31619295,0.33198515,-0.015067121
0.28181076,0.33255988,-0.015596169
0.25122166,0.33326375,-0.016089158
0.22391155,0.33399665,-0.016693601
0.19957349,0.33475608,-0.017544735
0.17779917,0.33550632,-0.018283729
0.15841872,0.33619991,-0.019380586
0.14132112,0.3371602,-0.020367628
0.12593865,0.33790982,-0.021731375
0.11220053,0.33884615,-0.023129385
0.099951774,0.3396852,-0.024885572
0.079455227,0.34115592,-0.028526556
0.063119084,0.34392199,-0.032678381
0.050094575,0.34701505,-0.038082868
0.039821938,0.350557,-0.044681642
0.031629652,0.35459715,-0.052145157
0.025115162,0.3597832,-0.060535379
0.019951537,0.36532632,-0.071568139
0.015841872,0.37043968,-0.084270142
0.012583137,0.37749377,-0.099004462
0.010003746,0.38892493,-0.11639516
0.007947311,0.40086755,-0.13656357
0.006311908,0.41571534,-0.16047651
0.005012699,0.43220907,-0.18518409
0.003982194,0.45065147,-0.2124268
0.003162943,0.47301152,-0.24220422
0.002512455,0.49500927,-0.27719268
0.001995593,0.5186708,-0.31564164
0.001585119,0.54550183,-0.36283302
0.001259126,0.57669425,-0.42173418
0.001000159,0.60327375,-0.49960726
0.000794463,0.62410027,-0.59366763
0.00063104,0.64561754,-0.70619982
0.000501256,0.67183089,-0.84898388
0.000398159,0.69358289,-1.0300549
0.000316267,0.73609799,-1.2640972
0.000251222,0.78154713,-1.5687728
0.000199553,0.83066124,-1.9730889
0.00015851,0.87903976,-2.5098596
0.000125908,0.90549707,-3.2145321
0.000100013,0.90744829,-4.1115761
