100003.71,0.039988112,0.094109163
89129.305,0.039722927,0.084222391
79433.273,0.039103884,0.075236961
70794.984,0.038477629,0.06699948
63093.828,0.037988704,0.059788685
56237.012,0.037110314,0.052897543
50122.477,0.036593638,0.046332888
44666.715,0.036216468,0.040189296
39814.063,0.036127329,0.034765311
35481,0.036396965,0.029842783
31621.143,0.036666043,0.025421578
28188.094,0.036993284,0.021515857
25116.906,0.037566271,0.018123457
22389.031,0.038097072,0.015009353
19948.781,0.038742904,0.012379016
17786.891,0.039359458,0.009802493
15847.683,0.039683409,0.007709308
14121.883,0.040264193,0.005759199
12590.93,0.041010838,0.004131615
11217.713,0.041425794,0.002424911
10002.226,0.042033453,0.000959445
8916.6387,0.042558115,-0.000529572
7942.4009,0.043353923,-0.001935523
7079.4971,0.04396062,-0.003116783
6309.3828,0.044504389,-0.004257398
5622.7744,0.045205228,-0.005304894
5010.3887,0.046022844,-0.006375248
4465.5278,0.046754912,-0.007312279
3979.6606,0.047651779,-0.008362968
3548.0037,0.048505701,-0.009142023
3163.0769,0.049136434,-0.010034291
2817.5339,0.050038654,-0.010848666
2512.4104,0.051325645,-0.011678407
2249.2781,0.052192077,-0.012678806
1995.6381,0.053330652,-0.013479132
1778.2897,0.0543878,-0.014126409
1584.4927,0.055559784,-0.015097037
1412.7418,0.056634754,-0.015548319
1258.7905,0.058164097,-0.016329072
1121.7966,0.059445225,-0.017171696
999.68164,0.060638711,-0.017693914
891.42474,0.06195084,-0.018616904
794.23932,0.063259363,-0.019259334
707.96161,0.065052159,-0.019964155
631.00977,0.066822387,-0.020761006
562.33929,0.068413064,-0.021654718
501.12231,0.070382901,-0.021975119
446.57214,0.071998715,-0.022772733
398.08899,0.073795721,-0.023274265
354.88681,0.075959347,-0.024176579
316.31589,0.078129351,-0.024438351
281.8942,0.080016673,-0.02469499
251.20601,0.082424819,-0.025053948
223.92496,0.08458887,-0.025493078
199.55338,0.086642697,-0.025454335
177.78128,0.089030683,-0.025693715
158.52898,0.090971395,-0.025751293
141.21979,0.09367232,-0.025541164
125.92673,0.095897585,-0.02498477
112.19009,0.098397508,-0.024510965
99.968163,0.10110854,-0.023626491
89.115646,0.10279025,-0.023029752
79.415741,0.10492007,-0.022449397
70.793182,0.10671686,-0.0217795
63.082279,0.10917684,-0.020735197
56.241825,0.11048043,-0.01931018
50.112232,0.11177732,-0.018480297
44.671223,0.11305355,-0.016794998
39.808899,0.11474319,-0.015950233
35.488308,0.11542587,-0.014479991
31.629578,0.11649716,-0.012961902
28.187037,0.11704083,-0.012406718
25.120602,0.11774026,-0.011190034
22.385418,0.11917461,-0.010770414
19.955338,0.1193857,-0.009372149
17.775894,0.11976555,-0.00847042
15.846864,0.11992601,-0.007846244
14.127493,0.12056005,-0.007430393
12.587309,0.1203144,-0.006417897
11.216775,0.12072426,-0.005971227
9.9968166,0.12090674,-0.005065581
8.9082127,0.12117058,-0.005172098
7.9395623,0.12089175,-0.00437125
7.0765615,0.12102631,-0.004378045
6.3105822,0.1212908,-0.004298441
5.6245475,0.12120858,-0.004140392
5.0128326,0.12120298,-0.003750721
4.4642835,0.12119523,-0.004090563
3.9819033,0.12149695,-0.003754076
3.5471022,0.12160981,-0.00362484
3.1629577,0.12168914,-0.003722778
2.818361,0.12193733,-0.003683995
2.5108457,0.12168136,-0.003646129
2.2398233,0.12204495,-0.003898123
1.9955337,0.1221495,-0.003907167
1.7775893,0.1223053,-0.004077341
1.5853271,0.12252486,-0.004277343
1.4123619,0.12257573,-0.004550408
1.2582541,0.12279558,-0.004762022
1.1224822,0.12282652,-0.005243934
1.0000616,0.12311161,-0.005563816
0.89082122,0.12328342,-0.005850013
0.79455972,0.12340763,-0.006356024
0.70784986,0.12353405,-0.006728444
0.63090551,0.12404096,-0.007347034
0.562536,0.12420925,-0.007984772
0.50094575,0.12462243,-0.008585151
0.44677332,0.12494236,-0.009144969
0.39821118,0.12538597,-0.01007542
0.35475865,0.12570927,-0.010971997
0.31619295,0.12634268,-0.011763033
0.28181076,0.12683165,-0.012813829
0.25122166,0.12740502,-0.013817338
0.22391155,0.12794459,-0.015074283
0.19957349,0.12894601,-0.016062988
0.17779917,0.12954548,-0.017466879
0.15841872,0.13048747,-0.018817902
0.14132112,0.1315878,-0.020191289
0.12593865,0.1322836,-0.02184663
0.11220053,0.13358155,-0.023562897
0.099951774,0.13463554,-0.0253838
0.079455227,0.13707221,-0.029244743
0.063119084,0.13982308,-0.033962101
0.050094575,0.14295328,-0.039714828
0.039821938,0.1466327,-0.046780474
0.031629652,0.15081665,-0.054229967
0.025115162,0.15665647,-0.063875541
0.019951537,0.16387662,-0.075251073
0.015841872,0.17220166,-0.087777704
0.012583137,0.18258846,-0.10099666
0.010003746,0.19593897,-0.11611502
0.007947311,0.21122298,-0.13286634
0.006311908,0.22857642,-0.15039411
0.005012699,0.24799284,-0.16825825
0.003982194,0.27016139,-0.18670893
0.003162943,0.29296374,-0.20642734
0.002512455,0.31562257,-0.2262311
0.001995593,0.33709401,-0.25114036
0.001585119,0.35636491,-0.27986604
0.001259126,0.37503636,-0.31669587
0.001000159,0.39090765,-0.36671388
0.000794463,0.40134466,-0.43145663
0.00063104,0.40737647,-0.51094258
0.000501256,0.41504061,-0.61342335
0.000398159,0.42157555,-0.75028396
0.000316267,0.42229617,-0.92639518
0.000251222,0.4223721,-1.1495558
0.000199553,0.42576289,-1.4352397
0.00015851,0.42860866,-1.8115653
0.000125908,0.42606449,-2.2914348
0.000100013,0.41089869,-2.8984385
